clientId,predicted_label,label,Record Count
171368393.1521213307,1,1,1
907290675.1559506925,1,0,1
371144524.1561377466,1,1,1
169471639.1561335882,1,1,1
761310824.1547079328,1,1,1
583962941.1547835304,0,0,1
978001335.1547834827,1,1,1
362557093.1547578026,1,1,1
494875508.1547563486,1,1,1
871979617.1547456512,1,1,1
503790641.1569676151,1,1,1
775870321.1569625655,0,0,1
614037098.1569673332,0,0,1
790824547.1567348430,1,1,1
277564170.1566849389,1,1,1
369054977.1564215878,1,1,1
602922524.1522178669,1,1,1
538607875.1548366073,1,1,1
580939130.1564381171,1,1,1
371585337.1566323964,1,1,1
249811234.1536933429,1,1,1
236178472.1545916563,1,1,1
391959286.1547229623,1,1,1
172195502.1547231236,1,1,1
910748640.1547223468,1,1,1
454198795.1547977469,1,1,1
531916342.1548013726,1,1,1
581410138.1551867962,1,1,1
920490939.1551905229,1,1,1
428072776.1549123281,1,1,1
692981165.1551868210,1,1,1
861674399.1551903869,0,0,1
246907263.1551832391,1,1,1
412300345.1559253353,1,0,1
117146223.1567450527,1,1,1
680387094.1567421222,1,1,1
143683514.1565437012,0,0,1
395890822.1569226159,1,0,1
336713202.1569222664,1,1,1
972688995.1569225901,1,1,1
269379606.1569201995,1,1,1
511484164.1555253746,1,0,1
283292060.1558336283,1,1,1
862787250.1558332125,1,1,1
204109940.1544288061,1,1,1
117076990.1545816809,0,0,1
565304514.1546970841,1,1,1
265629568.1534192173,1,1,1
909634788.1537448908,1,0,1
680519985.1546902702,1,1,1
203311240.1551040235,0,0,1
505247542.1548311632,1,1,1
620286165.1553966323,1,0,1
917928357.1551646100,0,0,1
294307564.1546847665,1,1,1
309155583.1197182067,1,0,1
789376127.1547633871,1,1,1
533709819.1547652979,1,1,1
198599624.1547624937,0,0,1
650014374.1544212463,1,1,1
387517060.1550768228,1,1,1
682822860.1550774788,1,1,1
420945386.1550737048,1,1,1
520052943.1535615759,1,1,1
495165869.1551041675,0,0,1
651237380.1551021604,1,1,1
500308249.1550965175,1,0,1
905428132.1551007164,1,1,1
509105170.1567026460,1,1,1
390320525.1568496596,1,1,1
165548406.1568459657,0,0,1
679111535.1568491299,1,1,1
912981618.1568479831,1,1,1
223085533.1568478349,1,1,1
575440109.1547558380,1,1,1
312498139.1569949448,0,0,1
543252922.1569950444,1,1,1
481605330.1569914146,1,1,1
291203935.1567415005,1,1,1
379003850.1543491040,1,1,1
128718109.1558828029,1,1,1
489645335.1558874871,1,1,1
832802041.1568574052,1,1,1
479158654.1568549708,1,1,1
384819523.1568316334,1,0,1
326568495.1568546217,1,1,1
420092289.1562885850,1,1,1
526848832.1568570978,1,1,1
690909574.1567530653,1,1,1
837315061.1567588790,1,1,1
337322988.1536846898,1,0,1
284152356.1567592015,0,0,1
364602673.1567598206,1,1,1
135175273.1549412107,1,0,1
196815281.1549485307,0,0,1
965557478.1549468534,0,0,1
158878500.1557255919,1,0,1
642932332.1557256900,0,0,1
344433006.1508602700,1,1,1
662869109.1557256670,1,0,1
775420532.1557253875,0,0,1
654669079.1544047295,1,1,1
193467582.1546778882,1,0,1
532295598.1546795616,1,1,1
597569732.1546805005,1,1,1
918094539.1546736108,1,0,1
345608830.1546613988,0,0,1
103766520.1546785296,0,0,1
120824574.1546781438,1,1,1
322710903.1546801752,0,0,1
447541528.1544953549,1,1,1
349148620.1544388778,1,1,1
116310379.1551347856,1,1,1
477939381.1551172743,0,0,1
947746740.1551365682,1,1,1
209831779.1529782399,0,0,1
854942970.1551557668,1,1,1
900926374.1551551025,1,1,1
889816419.1551552269,1,1,1
697728046.1551545843,1,1,1
490872473.1544368438,1,1,1
912669157.1551557748,1,1,1
674031220.1551546292,1,1,1
256462700.1556896709,1,1,1
305665925.1534107791,1,1,1
517034741.1546632535,0,0,1
904753989.1558265059,1,1,1
484750939.1551789060,1,1,1
819006183.1551798955,1,1,1
308903884.1551793970,1,0,1
797407498.1551774759,1,1,1
609367764.1551816699,1,1,1
854534766.1551790303,1,1,1
909906753.1551821263,1,1,1
859361220.1551818113,0,0,1
207854760.1551819410,1,0,1
889601570.1501773881,0,0,1
250968083.1551776832,1,1,1
740697944.1521306232,1,1,1
163153391.1551816320,1,1,1
177256232.1545518718,1,1,1
568027590.1567264314,1,1,1
549127591.1567248696,1,1,1
715486310.1524840666,1,1,1
810535201.1549768948,1,1,1
145617495.1549816657,1,1,1
101692421.1549810383,1,0,1
920270201.1549755787,1,1,1
727471604.1549827054,1,1,1
301230854.1561565954,1,0,1
567545185.1564852281,1,1,1
436917008.1536485606,1,0,1
438021612.1567188692,1,1,1
383569235.1564426370,1,1,1
146677337.1565981492,0,0,1
839374315.1544266274,1,1,1
643783733.1548966161,0,0,1
954016385.1561322483,1,1,1
109449589.1569150159,1,1,1
573562734.1520051275,1,1,1
760648771.1563309947,1,1,1
984666736.1569173020,1,1,1
306905405.1555456424,1,1,1
919836109.1560962977,1,0,1
645459705.1560895768,1,1,1
621967074.1553617886,1,1,1
855456391.1564697566,0,0,1
992601297.1555207909,1,1,1
278747709.1564723719,1,0,1
533598453.1564743367,1,0,1
189339594.1530369411,1,0,1
968760552.1556704928,1,1,1
545959095.1562607505,1,1,1
232742463.1566428418,0,0,1
913386856.1566930261,1,1,1
712142317.1566798829,1,1,1
595291220.1538332479,0,0,1
847534830.1564837016,0,0,1
107249051.1551469734,0,0,1
755524129.1560408099,0,0,1
658140168.1560384416,1,0,1
432272068.1563175192,1,1,1
973461690.1563144224,1,1,1
407864073.1560626032,1,1,1
428877498.1540740599,1,1,1
850964161.1560617063,1,1,1
896787973.1560598923,1,0,1
599789416.1560627896,1,1,1
377569757.1560621427,1,1,1
627456506.1561176533,1,1,1
467646533.1560024337,1,0,1
298416799.1561197544,1,1,1
191062431.1561233167,1,1,1
235970824.1561229592,0,0,1
123010843.1561231026,1,0,1
959122387.1561162006,1,0,1
676509999.1561220639,1,1,1
599922275.1564669800,1,0,1
108889177.1567015152,1,1,1
109570768.1567972629,1,1,1
643627619.1567967010,1,1,1
398015097.1520725958,0,0,1
285384726.1561745388,1,1,1
374278533.1561753730,1,1,1
222546809.1561743516,0,0,1
804206169.1535538570,1,1,1
385132803.1562913442,1,1,1
984872429.1562920918,1,1,1
228382702.1562439424,1,1,1
112732623.1562441260,1,0,1
443390556.1552407696,1,0,1
579542208.1566034613,1,1,1
883438525.1557468736,1,0,1
410270875.1508341333,1,1,1
462678205.1517043398,1,1,1
867723358.1566325928,1,1,1
535373267.1562204524,1,1,1
998282780.1551561230,0,0,1
902370741.1562249408,1,1,1
915690437.1564944579,1,1,1
181622868.1564912681,0,0,1
805398412.1569093730,0,0,1
240171354.1569051383,1,1,1
322873791.1569090641,1,1,1
987718010.1560256944,1,1,1
199645468.1560268465,1,1,1
693847017.1562499992,1,1,1
598779415.1565096640,1,1,1
350254691.1565555000,1,1,1
397732314.1559990791,1,1,1
488269644.1532864231,1,1,1
802054281.1544547099,1,1,1
538175499.1559395925,1,1,1
864533398.1565381765,1,1,1
977701568.1565023272,1,1,1
579269170.1559415565,1,1,1
320534211.1557507136,1,1,1
882468224.1559417561,1,1,1
302403552.1559418613,1,1,1
566713655.1559415319,1,1,1
639806044.1529088255,1,1,1
939496156.1562851692,1,1,1
902093356.1565446969,0,0,1
756414321.1565457960,1,0,1
751386954.1563651425,0,0,1
253362871.1561071529,1,0,1
113157109.1561148063,1,0,1
237566771.1562672614,1,0,1
969882548.1545151753,1,1,1
183373884.1561931390,1,1,1
613915510.1516360411,1,1,1
950424780.1566666829,1,1,1
339366939.1560320419,1,0,1
595472907.1566674788,0,0,1
829101046.1566423531,1,1,1
425841819.1566766179,1,1,1
754100350.1562973188,1,1,1
895036664.1562997517,1,1,1
518590278.1563013324,1,0,1
116016340.1563043629,1,1,1
135234708.1563010431,1,0,1
836385124.1561316107,1,0,1
858488956.1559975731,1,1,1
808746281.1524482047,1,1,1
558674089.1561316105,0,0,1
190879408.1543581098,1,1,1
976283151.1555332631,1,1,1
855343740.1555360897,1,1,1
524608255.1561320986,1,1,1
314680605.1519284256,1,1,1
671074996.1547058709,1,0,1
412494498.1547033011,0,0,1
292207454.1547038205,1,1,1
579158841.1547022771,1,1,1
808043669.1534181695,1,1,1
292266024.1547062040,1,1,1
709280274.1510591040,1,1,1
823477393.1539104329,1,1,1
963945806.1549916352,1,1,1
953050010.1549863921,1,1,1
583555820.1552315269,1,1,1
122685178.1547319190,1,1,1
495510505.1547308852,1,1,1
373145513.1542917787,1,1,1
189304432.1547285158,1,1,1
409686196.1561317092,1,1,1
415088013.1557651365,1,1,1
274852065.1554307911,1,1,1
793225756.1554283555,1,1,1
919431474.1554322946,1,1,1
557320824.1549184313,1,1,1
242394102.1549200683,1,1,1
579268346.1549177131,1,0,1
842121333.1549229307,1,1,1
971350104.1548387907,1,1,1
981199480.1549226315,1,1,1
457934952.1546724051,1,1,1
829139326.1550523614,1,1,1
792788932.1550495596,1,0,1
743213984.1561064975,1,1,1
524126199.1532373656,1,1,1
964531998.1555441762,1,1,1
361607682.1549130910,0,0,1
812652368.1555439446,1,1,1
490662888.1555445299,1,1,1
942989079.1550404206,1,1,1
921425642.1524754428,0,0,1
600587136.1523127876,1,1,1
673504627.1506968414,1,1,1
423894161.1559908702,1,1,1
355740467.1529693492,1,1,1
636760198.1554054232,1,1,1
121026131.1554375233,1,0,1
212578096.1554052941,1,1,1
603757180.1554061937,0,0,1
174535421.1560996611,1,1,1
874823021.1560642106,1,1,1
831977572.1562529554,1,1,1
464802303.1560696168,1,1,1
868560829.1560703298,1,1,1
786089437.1540718182,1,1,1
470774718.1548412349,1,1,1
791297866.1536275439,1,1,1
617459409.1569583074,1,1,1
328948846.1560861813,1,1,1
143871690.1554405425,1,1,1
872957906.1562529436,1,1,1
790626346.1562532454,1,1,1
722321312.1548658637,1,0,1
954763270.1555609185,1,1,1
179079238.1544281039,1,1,1
322442123.1530039683,1,1,1
519932852.1547399659,0,0,1
894062533.1547406047,1,1,1
795048762.1547377824,1,1,1
998045076.1547404072,1,1,1
737139642.1547412803,1,1,1
617467470.1560893901,0,0,1
108408875.1560854348,1,1,1
136073971.1548452841,1,0,1
481229230.1557500995,0,0,1
939964461.1501238961,1,1,1
108424896.1562529839,0,0,1
371623075.1568750546,0,0,1
937560439.1561136639,1,1,1
417225220.1567415329,1,1,1
413892194.1551066536,1,0,1
822886652.1567447871,1,1,1
322749201.1555269120,1,1,1
588014212.1562113630,1,1,1
108225527.1562115687,0,0,1
627448565.1562118445,0,0,1
577670476.1568802733,1,1,1
380245092.1568645308,1,1,1
636000657.1563181209,1,1,1
354064855.1550890344,0,0,1
284308352.1550926172,1,1,1
518465377.1550929702,1,1,1
1736871395.1526496264,1,0,1
719972616.1550920866,1,1,1
348351014.1550953028,1,1,1
787425751.1550229004,1,1,1
837519161.1549716924,1,1,1
751440197.1549739010,1,1,1
210336019.1549667656,1,1,1
656186042.1549725712,1,1,1
425447250.1549711898,0,0,1
232253656.1549730162,1,1,1
544074703.1567874179,0,0,1
408438324.1538401195,0,0,1
740876435.1567644771,0,0,1
935257785.1522851524,1,1,1
958870260.1554458951,1,0,1
166498468.1546707169,1,0,1
238404148.1541859923,1,0,1
558320620.1546727733,0,0,1
927548570.1546714726,1,0,1
624132498.1546692710,1,0,1
215625143.1540917788,1,1,1
892292856.1546716803,0,0,1
182272336.1555542532,1,1,1
532946211.1548189590,1,1,1
583437249.1552253646,1,1,1
674573133.1549545028,1,0,1
439148765.1541963333,1,1,1
117665932.1548869848,1,1,1
727550637.1553624557,1,0,1
371511962.1546604721,1,1,1
276749450.1546602887,1,0,1
747444545.1546441947,1,0,1
654190939.1546615582,1,1,1
666777567.1515867674,1,1,1
250716939.1499849255,1,1,1
118409958.1550417814,1,0,1
166045765.1535295124,1,1,1
870522665.1554140582,1,0,1
693366291.1544009366,1,0,1
760769567.1554115355,1,1,1
364543474.1554126239,1,1,1
807198908.1553724938,0,0,1
646018820.1553705575,1,1,1
616226913.1553700281,1,1,1
971135943.1546772171,0,0,1
326249660.1547917158,1,1,1
653907464.1554581003,0,0,1
444524979.1558382320,0,0,1
888358255.1541616614,1,1,1
636454096.1547145220,1,1,1
675017171.1547138219,1,1,1
841753742.1547145547,1,1,1
763807419.1551038958,1,1,1
350754127.1547124808,1,1,1
923439912.1552948351,0,0,1
654316444.1567673590,1,1,1
651537098.1567673124,1,1,1
373009299.1567687805,0,0,1
992830570.1567234731,1,1,1
687069246.1560082894,1,1,1
362249251.1518854768,1,1,1
222936649.1551978380,0,0,1
326168664.1551960906,1,1,1
108509585.1555262442,1,1,1
671662659.1555249656,1,1,1
233457746.1557859325,1,0,1
222419612.1550268165,1,1,1
425400372.1550222653,1,1,1
771485112.1550239924,0,0,1
743715951.1537379972,1,1,1
846199004.1564479495,1,1,1
189512138.1551297811,1,0,1
635336714.1551300586,1,1,1
258248283.1551288114,1,1,1
821776058.1544561496,0,0,1
108848822.1546817117,1,1,1
671469363.1546890236,1,1,1
561270604.1546882760,1,1,1
569841540.1537566378,1,1,1
119537358.1546893341,1,1,1
107331847.1548084741,1,1,1
636620114.1548082617,1,0,1
2108897317.1448934774,0,0,1
950427810.1557415574,1,1,1
661692525.1557403114,1,0,1
295593633.1551460818,1,1,1
925062282.1551475930,1,1,1
267647743.1551447264,1,1,1
604742892.1557124387,1,1,1
524060256.1569435806,0,0,1
743318595.1569440615,1,1,1
842224977.1569427429,1,1,1
276418614.1568234034,1,0,1
620888589.1569429078,1,1,1
352258401.1566139861,1,1,1
918181316.1559028606,1,1,1
770107456.1556625405,1,1,1
730643195.1568357784,1,1,1
792432733.1568397291,0,0,1
332565170.1557986803,1,1,1
977369776.1558010747,1,1,1
849875081.1557857367,1,1,1
392777035.1553786563,1,1,1
488661502.1554623794,1,1,1
595066019.1554621878,1,1,1
629679924.1549133750,1,1,1
658373532.1550056508,0,0,1
844761769.1550609170,1,1,1
735263312.1538156119,1,1,1
583094475.1550576715,1,1,1
921440042.1550608506,0,0,1
701590209.1550607581,0,0,1
344901970.1550612055,1,1,1
842119089.1534355489,1,1,1
379111324.1553809563,1,1,1
744611638.1553810518,1,1,1
275536694.1535539865,1,1,1
842547751.1558033165,1,1,1
135030011.1531597171,1,1,1
723387219.1567423819,1,0,1
723387219.1567423819,1,1,1
939002151.1566739165,1,1,1
864686879.1558177444,0,0,1
679949920.1558186184,1,1,1
805685299.1550273256,1,1,1
339578278.1555957223,1,1,1
973507869.1555937098,1,1,1
658844630.1555884388,1,1,1
221519406.1559143136,1,1,1
330311363.1550151097,1,1,1
636276909.1550159731,1,1,1
950773959.1550164003,0,0,1
829553577.1550162162,1,0,1
346001419.1550179175,1,1,1
793681848.1544183224,1,1,1
574095329.1505384112,1,0,1
199341118.1546326922,1,1,1
693324455.1546421784,1,1,1
178310076.1542547593,1,1,1
717850098.1557000112,1,1,1
761452327.1555624238,0,0,1
940750703.1558433974,1,1,1
183052378.1552142738,1,1,1
926502388.1552131247,1,1,1
118038897.1552152520,1,1,1
539608934.1550414704,1,1,1
819086064.1549728695,1,1,1
630945343.1551436097,1,1,1
588156162.1549821295,1,1,1
427872564.1552827346,1,0,1
823756724.1552854956,1,1,1
989995425.1552856377,0,0,1
777790638.1552833974,1,1,1
953102804.1568118678,1,1,1
695479131.1552591437,1,1,1
316961295.1555140933,1,1,1
612982090.1555120990,1,1,1
826502902.1568660714,1,1,1
297835457.1557849624,1,1,1
482176111.1568586767,1,0,1
887111727.1557334806,1,1,1
326455858.1560242744,0,0,1
157457911.1568026551,1,0,1
382133852.1568045351,1,0,1
965644070.1562343519,1,1,1
114533474.1562346671,0,0,1
139270908.1560322315,1,1,1
217343463.1548592225,1,1,1
426900225.1538766798,1,1,1
711361818.1549382943,1,1,1
634087259.1549366666,1,1,1
209134729.1549361481,1,0,1
121663143.1549351597,1,1,1
175972171.1549373420,1,1,1
311872357.1549274937,1,1,1
330253683.1557304856,1,1,1
204052813.1560147983,1,1,1
393429314.1516826307,1,1,1
243620790.1528097096,1,1,1
881620746.1550232755,1,1,1
947698235.1550869623,1,1,1
106637427.1550864634,1,0,1
193160321.1568958170,1,1,1
478223847.1568963405,1,1,1
183440913.1569002658,1,1,1
585560561.1548192070,1,1,1
535272488.1527765987,1,1,1
264598983.1548179805,1,1,1
784989514.1543610798,1,1,1
336223914.1508066431,1,1,1
648939868.1538769291,1,1,1
528114078.1557169478,1,0,1
454099022.1564779873,1,1,1
927106745.1567070085,1,1,1
273946098.1567065400,1,0,1
775989310.1547484221,1,1,1
240822555.1547481420,1,1,1
669406158.1536585317,1,0,1
193276537.1540684140,1,1,1
857835940.1547471482,1,1,1
600961728.1533938470,1,1,1
358377286.1534770236,1,1,1
587837218.1547469319,1,1,1
174936711.1549131337,1,0,1
439046592.1549091288,1,1,1
720613687.1548880236,0,0,1
158362889.1549104493,1,1,1
988303931.1544219012,1,1,1
437603024.1549134128,1,1,1
764062615.1549136105,0,0,1
648130623.1549123094,0,0,1
887501372.1549144348,1,1,1
852233143.1548343547,1,1,1
743229626.1547912031,1,1,1
671900531.1556047396,1,1,1
270619693.1556046598,0,0,1
446570346.1540486307,0,0,1
730510831.1548273145,0,0,1
748646955.1548280351,0,0,1
911039399.1548263793,1,1,1
635679204.1548253059,1,1,1
276418276.1568309361,1,1,1
916871156.1568317123,0,0,1
891519348.1568288982,1,0,1
471017190.1561445758,1,0,1
287676785.1552425357,1,1,1
621627198.1552421952,1,0,1
304033535.1552408989,1,1,1
486939960.1552423582,1,1,1
575676887.1552402733,1,1,1
762700634.1552423197,1,1,1
312187768.1552423160,0,0,1
840292733.1551549321,1,1,1
271371547.1552424717,0,0,1
107609873.1552420699,1,1,1
303492875.1547409584,1,1,1
777456153.1549295214,1,1,1
116010137.1528632733,1,1,1
733184356.1559298334,0,0,1
676528021.1549042584,1,1,1
603789053.1546096552,1,1,1
909005920.1555788913,1,1,1
360396979.1568849593,1,1,1
865406436.1512671800,1,1,1
588278780.1523705309,1,1,1
623701569.1568924648,1,1,1
987013042.1537377909,1,1,1
722088055.1568922711,1,1,1
722654573.1568893831,1,1,1
395914585.1559808003,1,0,1
799048519.1550344609,1,1,1
752441433.1550356702,1,0,1
864888115.1550089102,1,0,1
890389553.1550346361,1,0,1
714784361.1550306153,0,0,1
417654223.1550329828,1,1,1
424264033.1550351841,1,1,1
537607007.1517176915,1,0,1
259961416.1546382026,1,1,1
172097995.1546335191,0,0,1
789401840.1546379912,1,1,1
671756797.1546333556,1,0,1
100384713.1552503516,1,1,1
841274743.1552504665,1,0,1
246790181.1552508934,0,0,1
945658690.1552486654,1,1,1
370719815.1552507941,1,1,1
321559832.1567544477,1,1,1
899878494.1545574721,1,1,1
746028140.1567513386,1,1,1
631422496.1497111591,1,1,1
509153194.1548744392,1,1,1
372358144.1533842074,0,0,1
212055647.1548780362,1,0,1
846266934.1558978248,1,1,1
342377350.1558965485,1,1,1
454064756.1550421606,1,1,1
341395247.1550350856,0,0,1
480707587.1548003549,1,0,1
952898908.1530040170,1,1,1
570548701.1556455874,1,1,1
777558400.1554399270,1,1,1
604456504.1552078196,1,1,1
934686155.1552224728,1,1,1
438636045.1556198601,1,1,1
240094378.1551782264,1,1,1
534369026.1565261921,1,1,1
545458096.1567761087,1,1,1
607244178.1567701673,1,1,1
493384602.1556784440,1,0,1
741777439.1569332494,1,1,1
399375767.1569276989,1,1,1
866965800.1545521893,1,1,1
947930797.1549982582,1,1,1
473594448.1549950315,1,1,1
292226728.1522164529,1,0,1
699361180.1559730769,1,1,1
990964641.1547894039,1,1,1
727936687.1547882869,1,1,1
100972883.1535525064,1,1,1
348060032.1547898877,1,1,1
602252432.1547410494,1,1,1
154525753.1547413934,1,1,1
282481823.1547884461,1,1,1
807159924.1547903498,1,1,1
399672999.1547915317,1,1,1
768136571.1550604859,1,1,1
924922712.1548594061,1,1,1
348121519.1546433626,1,1,1
482127458.1534506754,1,0,1
855790462.1564236089,1,0,1
827606351.1557491045,1,1,1
369953577.1569487784,1,1,1
429227028.1569517829,0,0,1
787855352.1547731556,0,0,1
570873186.1547725722,1,1,1
410451896.1556115577,1,1,1
711319075.1556130857,1,1,1
500417222.1558289976,1,0,1
397031018.1554042626,1,1,1
934650869.1559507725,1,1,1
952129478.1561400091,1,1,1
545422902.1561327883,1,1,1
997538839.1555884513,1,1,1
119244710.1561366341,1,1,1
263394167.1544985030,1,0,1
474372116.1529869241,1,1,1
638727852.1547550285,1,1,1
235351881.1547507532,1,1,1
940218968.1547507328,1,0,1
656523472.1547570369,0,0,1
561753696.1547586008,1,1,1
738114705.1566893925,1,1,1
897757513.1564510838,1,1,1
693552113.1545912990,1,1,1
629206583.1569647559,1,1,1
428109154.1531673477,1,1,1
693161262.1548356615,1,1,1
154065441.1548340576,0,0,1
208589314.1564373812,1,1,1
315019273.1547242253,1,0,1
937504755.1547203271,1,1,1
754287747.1547214962,1,1,1
1788650625.1487526753,1,1,1
897256820.1547997740,1,1,1
497740813.1548018710,0,0,1
499272398.1547995262,1,1,1
355526461.1559207546,1,0,1
234690296.1568228865,1,1,1
931157952.1569247381,1,1,1
398760142.1558210421,1,1,1
838355439.1569195675,1,1,1
468224853.1546932389,1,1,1
640138120.1545913279,1,0,1
251921388.1546909146,1,1,1
255603672.1546930085,1,1,1
493490470.1529323453,1,1,1
547608814.1543011517,1,1,1
171554828.1552066080,0,0,1
575175471.1522404460,1,1,1
802858705.1547610977,1,1,1
803320973.1547410283,1,0,1
189223049.1547665209,1,1,1
521281785.1550253321,0,0,1
115867018.1548254922,1,1,1
143706286.1550774767,1,1,1
818220821.1556653299,0,0,1
894731199.1561028725,1,1,1
722327557.1560983956,1,0,1
551320407.1556293095,1,1,1
643078619.1551042340,1,1,1
902761015.1529658300,1,1,1
554728863.1557069922,1,0,1
309797862.1557064293,1,1,1
530714762.1556300427,1,1,1
453878747.1557083901,0,0,1
124510209.1568443714,0,0,1
829729096.1568304530,1,1,1
973318996.1568491112,1,0,1
401623273.1564983800,1,0,1
642007873.1568473913,1,0,1
930508847.1567084592,1,1,1
784584176.1568175976,1,1,1
340060603.1569953668,0,0,1
981172736.1569934620,1,1,1
834141808.1569961459,1,1,1
274155018.1558868124,1,1,1
559847318.1558862671,1,0,1
773893750.1514403799,1,1,1
124681437.1567189495,1,1,1
236124902.1563876704,1,1,1
583836087.1567594385,1,1,1
145682782.1567619678,1,1,1
772393085.1567591455,1,1,1
914687207.1543140516,1,1,1
540812169.1524775183,1,1,1
380930944.1549482228,1,1,1
795808410.1549484936,1,1,1
190615660.1546787806,1,1,1
507421094.1546797528,1,1,1
469958402.1546807497,1,1,1
171656036.1546807527,1,1,1
693444201.1546802750,1,1,1
836844293.1546801422,0,0,1
529585423.1546806856,0,0,1
633406721.1546795191,0,0,1
355781246.1546089989,1,1,1
126916990.1544895340,1,1,1
467407253.1546795095,1,1,1
308904712.1546794061,1,1,1
317176518.1540664927,1,1,1
787844334.1566577690,1,1,1
913395769.1564503365,1,1,1
976111110.1551369414,1,1,1
679141508.1551385468,1,1,1
223903925.1551546106,1,1,1
702513399.1551556471,1,0,1
328812439.1563447616,0,0,1
291187584.1555625747,1,1,1
942101445.1555625715,1,0,1
974108836.1555685729,1,0,1
188570581.1555695340,1,1,1
562134437.1564667839,1,1,1
375999688.1560671176,1,1,1
143777268.1511790132,1,1,1
146679288.1564428768,1,1,1
965970887.1551814669,1,1,1
662033818.1544902263,1,1,1
934444310.1551042392,0,0,1
265652617.1551817272,1,1,1
876969427.1551802997,1,1,1
981981209.1551819650,1,1,1
905288148.1567246959,1,1,1
768292500.1549832084,0,0,1
353707542.1540239176,1,1,1
321839841.1548982905,1,1,1
1529798211.829072997,1,1,1
514694247.1561418615,1,1,1
439403512.1560547567,1,1,1
853451646.1567112575,1,0,1
769814799.1563619161,1,1,1
141860775.1567185841,0,0,1
639206837.1567174026,0,0,1
688870982.1567143642,1,1,1
399966070.1560945586,1,1,1
977592740.1559248941,1,1,1
714489306.1559669948,1,0,1
147618996.1563363235,1,1,1
628465282.1567367388,1,1,1
685832018.1567328195,1,1,1
629275999.1548589719,1,1,1
283032054.1548950107,1,1,1
299551548.1543962531,1,1,1
829530181.1548935276,1,1,1
655533885.1569160332,1,1,1
927653452.1569157387,1,1,1
126996241.1569142936,0,0,1
372425386.1545428728,1,1,1
855844370.1569155888,1,1,1
273444273.1544125996,1,0,1
664411697.1555464530,1,1,1
403703875.1564517988,1,1,1
970737389.1556720822,0,0,1
377026669.1556728300,1,1,1
282329492.1556718117,1,1,1
375207629.1562578653,1,1,1
360611999.1562517140,0,0,1
133423744.1566460375,0,0,1
942919999.1566867649,0,0,1
408866957.1566908902,1,0,1
148223939.1557285432,1,0,1
872452224.1566902876,1,1,1
162945993.1565160429,1,1,1
110722685.1565191725,1,1,1
934064308.1565205699,1,1,1
428094588.1560383590,0,0,1
425969938.1526843931,1,1,1
398944461.1563205896,1,0,1
355776287.1562491752,1,1,1
770180345.1563184050,1,1,1
777769149.1563190677,1,1,1
962087744.1562514263,1,0,1
916767554.1560596348,1,0,1
143278427.1554668701,1,1,1
191223301.1561232395,0,0,1
657498617.1561233675,1,1,1
431409726.1535282145,1,1,1
984394002.1567957706,1,1,1
306011625.1561699309,1,1,1
305642442.1561752861,0,0,1
466622554.1561742284,1,1,1
755566508.1561743016,1,1,1
104959967.1561375994,1,1,1
242178908.1561742193,1,1,1
159341698.1529766087,0,0,1
988498865.1562928015,1,1,1
747955217.1562439600,1,1,1
775053241.1499440942,1,1,1
663251068.1550325724,0,0,1
430269365.1566075686,1,1,1
450558762.1566058875,1,1,1
721832577.1515270419,1,1,1
272344680.1566055375,1,1,1
829676407.1564650770,1,1,1
526439088.1566387600,0,0,1
718645518.1562879323,0,0,1
281875842.1538422961,1,1,1
184089148.1569082948,1,1,1
688748551.1569067253,1,0,1
692566139.1562438731,1,1,1
912562641.1569093024,0,0,1
100168648.1569075895,1,1,1
185908158.1560003706,1,1,1
250378539.1559981408,1,1,1
583515654.1565814078,1,1,1
824634954.1565522870,0,0,1
829993792.1566982749,1,1,1
963621976.1566992142,1,0,1
462950932.1566985117,1,1,1
694082806.1565382543,1,1,1
556281246.1565336321,1,1,1
715807376.1562753914,1,1,1
244991023.1559414551,1,1,1
224737947.1559389500,1,1,1
363173576.1559379933,1,1,1
340588208.1559382509,1,1,1
859403031.1559421248,0,0,1
196421172.1565391125,1,0,1
471112181.1541690209,1,1,1
220899777.1558178471,1,0,1
466032746.1561113045,1,1,1
295871126.1529217615,1,1,1
784187003.1562149904,1,1,1
722230511.1540884593,1,0,1
939100554.1561833975,0,0,1
926214724.1559405819,1,1,1
727102867.1562668200,1,1,1
978217178.1562530946,0,0,1
178796859.1535406633,1,1,1
868760019.1565707723,1,1,1
506608184.1566661094,1,1,1
369314784.1530647795,1,1,1
133615576.1565952259,1,1,1
557792345.1540665362,1,1,1
201360760.1566727273,1,1,1
642339911.1566721128,0,0,1
491311237.1563048507,1,1,1
403079068.1557661435,1,1,1
432636612.1556050916,1,1,1
165713251.1542653666,1,1,1
325630726.1550694520,1,1,1
194392151.1556736928,0,0,1
407571235.1561318197,0,0,1
814329345.1561318759,1,0,1
360705058.1555320251,1,1,1
665856263.1529937475,1,0,1
383927684.1556473524,1,0,1
760275726.1546998323,0,0,1
506577121.1547024162,1,0,1
1102377326.1497864367,1,0,1
430867496.1547056069,1,1,1
965350020.1547057417,1,1,1
977456080.1549916413,1,1,1
392474844.1549924282,1,1,1
211586246.1545335354,1,1,1
862169484.1547310981,1,1,1
525930554.1547298024,1,1,1
578102267.1547300938,1,1,1
782690277.1547311318,1,1,1
767347808.1547321850,0,0,1
402953218.1547285055,1,0,1
335519799.1547308084,0,0,1
348590004.1557644776,1,1,1
